entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
48147,1.3535233,-12,0.99514437,0.99514437,1
48148,1.0209204,-12,0.5232209,0.43868285,0
48149,1.3961062,12,0.8186613,0.9366829,2
48150,1.0878458,12,1.0004379,0.88745815,0
48151,0.8547313,12,0.6233791,0.5251187,0
48152,3.1013641,-12,0.58178234,0.523301,0
48153,0.7446295,12,2.675568,0.6466942,10
48154,1.8004587,12,1.1086192,1.2044135,2
48155,2.3609915,12,1.2823395,1.2823395,1
48156,0.6165807,12,1.1295943,1.1413703,0
48157,0.8904433,12,1.3671432,1.0898274,0
48158,1.7778318,12,1.9820898,1.4972296,0
48159,2.6961293,12,1.0073451,1.0073451,1
48160,1.9186591,12,0.9430719,0.9430719,1
48161,0.4378925,12,1.0464497,0.95080584,0
48162,0.9347258,12,0.9391212,0.75320566,0
48163,3.3550737,12,0.9861027,0.9861027,1
48164,4.0240254,12,0.5359042,0.5359042,2
48165,0.5083676,12,0.76762205,0.7047846,0
48166,1.9486645,12,0.4926425,0.6482138,2
48167,0.56100893,12,1.1985868,0.95215476,0
48168,2.6382048,12,1.0498388,1.0498388,1
48169,0.8676547,12,0.49588916,0.50178474,0
48170,2.230804,12,0.7946864,1.04564,1
48171,0.5831579,12,6.2770934,0.9139489,10
48172,1.4821328,-12,3.1600642e-11,0.7152572,10
48173,1.4818261,12,0.322882,0.322882,1
48174,0.8905736,12,1.1666331,0.9820841,0
48175,3.8785174,12,1.2367561,1.4006463,2
48176,2.2457216,12,0.5863325,0.46651432,0
48177,0.6749149,-12,0.34444878,0.37264252,1
48178,1.2131001,12,0.63201004,0.524571,0
48179,1.2798038,-12,1.1686535,0.97563034,0
48180,3.9253347,12,1.0464402,1.0464402,1
48181,1.0700053,12,0.88745815,0.88745815,1
48182,4.0237803,-12,1.296827,1.1452107,0
48183,1.2219459,12,0.02203493,0.8607248,10
48184,0.7129865,12,0.9672342,0.9672342,1
48185,1.2635037,-12,1.0816665,0.989489,0
48186,3.4222603,12,0.9861027,0.9861027,2
48187,1.2119863,12,0.76931155,0.67543054,0
48188,0.7803317,-12,0.6364272,0.6364272,1
48189,1.0043745,-12,1.0404377,0.8952958,0
48190,0.63134795,12,0.8710019,0.9889839,1
48191,2.0627317,12,0.84882486,0.84882486,1
48192,0.6564987,12,1.1089928,0.93877774,0
48193,1.7067541,12,1.0791466,0.90303445,0
48194,0.8683787,12,0.725222,0.6382216,0
48195,1.3080292,12,0.44493002,0.49078786,1
48196,3.1609805,-12,1.1762785,1.1383228,0
48197,0.40657273,12,1.1146402,0.94828343,0
48198,3.6116467,12,1.3380926,1.3380926,1
48199,5.150536,12,0.9768625,0.9768625,2
48200,1.5487531,-12,0.6779687,0.546063,0
48201,3.6137123,12,0.91564816,1.2048002,2
48202,1.7356032,12,0.6708731,0.6708731,1
48203,2.386382,-12,1.1224438,1.0264308,0
48204,2.8099978,12,0.97950387,0.97950387,1
48205,1.389269,-12,2.008286,1.7228628,0
48206,2.6681015,-12,3.6751108,0.5279447,10
48207,0.48449805,12,1.1133835,0.93583393,0
48208,1.824922,12,0.466911,0.5432589,2
48209,0.5249941,12,1.1803836,0.9655141,0
48210,2.7746017,12,0.7444229,0.97950387,2
48211,0.54027134,12,0.017838562,0.7439551,10
48212,1.5769253,-12,0.46766254,0.6153455,2
48213,4.0746527,12,1.0519311,1.0519311,2
48214,0.59927905,12,0.7469826,0.7469826,1
48215,1.771269,12,0.6022735,0.6022735,3
48216,0.6986743,-12,0.9982901,0.9982901,1
48217,0.5376623,12,0.79163516,0.6286321,0
48218,0.32445526,-12,3.4332803e-05,0.90735704,10
48219,1.4602132,12,0.8122456,0.75404775,0
48220,3.19575,12,1.4073251,1.4073251,1
48221,1.2360485,12,1.0256609,0.88767433,0
48222,1.727337,-12,0.9217905,0.9217905,10
48223,1.077888,-12,0.9669932,0.828148,0
48224,0.9732816,-12,0.81040525,0.94185513,0
48225,1.5608958,12,8.527274e-15,0.5727636,10
48226,2.2147815,12,0.9824573,0.9824573,2
48227,1.0387175,12,0.48868874,0.45215237,0
48228,1.4409794,12,1.2049277,0.9318071,0
48229,1.4673886,12,0.6189167,0.6189167,2
48230,1.6558112,12,1.1253259,1.1253259,1
48231,0.78229517,12,0.97735757,0.97735757,1
48232,2.7774806,12,0.93942946,0.93942946,2
48233,1.681652,-12,0.648363,0.55824214,0
48234,0.77894926,12,0.6459871,0.6459871,1
48235,0.82332206,12,0.9387109,0.9387109,1
48236,3.4606614,12,0.76053315,1.0007015,2
48237,1.2088816,12,0.4939199,0.5781381,1
48238,2.5068572,12,1.0946358,1.0946358,2
48239,1.8603466,12,0.3759443,0.3759443,1
48240,0.85679466,12,1.0899523,0.9180766,0
48241,4.0107923,12,1.1541464,1.1541464,2
48242,1.1827065,12,1.2646717,1.0722537,0
48243,2.4095778,-12,0.8167595,1.0008873,1
48244,1.20833,12,0.49744943,0.49744943,1
48245,1.9971118,12,0.3391702,0.28933603,0
48246,1.342424,12,0.3931255,0.3359852,0
48247,0.5256715,-12,0.9259769,0.87791336,0
48248,2.0549955,12,0.6276576,0.6276576,3
48249,2.0458572,12,1.2216417,1.0163504,0
48250,1.1379772,12,1.1002768,0.9287987,0
48251,1.2407905,12,1.2390226,1.0193506,0
48252,2.3725035,12,0.8179478,1.0172179,1
48253,1.474621,12,0.94862086,1.0741932,1
48254,0.7659507,12,1.2554787,1.0288087,10
