entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
7,2.4779117,-12,0.606552,0.5481206,0
13,1.7428012,-12,1.0352356,0.9931765,0
15,1.2656213,-12,0.4619015,0.4619015,0
56,2.3664954,-12,1.5183443,1.3546382,0
91,1.6507704,-12,0.86610997,0.86610997,2
102,0.5858908,-12,1.1397502,1.0492141,0
128,1.0058523,-12,0.97376305,0.85642534,0
138,2.0522032,-12,1.0354124,1.0354124,1
140,1.6297235,-12,1.2721863,1.2721863,1
158,1.3386161,-12,1.1428525,1.0023427,0
251,2.6396458,-12,1.5388433,1.3063995,0
320,1.5425851,-12,1.0251354,1.0251354,1
343,2.0822523,-12,1.9230579e-24,0.9081869,10
476,1.1663693,-12,0.4238939,1.0220392,10
479,0.57375467,-12,1.8276646,0.7224521,10
509,2.8578587,-12,1.0111294,1.0111294,2
527,2.2648163,-12,0.9033834,0.9033834,10
532,1.401227,-12,1.0010556,0.800294,0
554,1.0216397,-12,1.1182579,0.9651447,0
561,1.1717231,-12,0.9415421,0.9415421,1
626,1.7729198,-12,0.9880842,0.9880842,1
632,0.8289103,-12,0.65952677,0.65952677,1
633,0.79697204,-12,0.53173554,0.53173554,0
746,4.8780265,-12,0.691581,0.607595,0
748,1.0137058,-12,1.1853021,0.80662334,10
799,1.3850002,-12,0.25632063,0.25632063,1
811,1.614285,-12,0.9430447,0.9430447,1
831,1.1392335,-12,1.023147,0.8349809,10
844,0.94635504,-12,0.95405483,0.95405483,1
877,4.6898212,-12,1.0251958,1.0251958,2
914,2.720601,-12,0.9654225,0.9654225,1
927,1.9204583,-12,0.8855115,0.8855115,1
937,2.0429938,-12,1.0112276,1.0112276,10
951,1.741317,-12,1.0314215,1.0314215,1
956,1.2592243,-12,0.48315483,0.48315483,1
979,1.4945633,-12,2.9844066e-06,0.93733805,10
994,2.5807972,-12,1.1118925,1.1118925,1
998,0.4168014,-12,1.0758115,0.8749907,0
1028,0.4782749,-12,1.1540027,0.96991384,0
1071,0.76811713,-12,0.68993145,0.68993145,1
1083,0.872906,-12,0.7213881,0.75987726,0
1088,2.0720277,-12,0.46993795,0.46993795,2
1096,0.5272255,-12,0.87837565,0.87837565,1
1101,1.9398928,-12,0.92430764,0.92430764,1
1140,1.2897236,-12,1.7782419e-07,0.85637397,10
1157,3.724202,-12,1.1117105,0.95898277,0
1176,0.40343365,-12,1.7850599,1.4224726,0
1190,1.8950757,-12,1.1388298,1.0446295,0
1218,1.3215826,-12,1.0236764,1.0236764,1
1232,4.9036613,-12,0.3389701,0.3389701,2
1287,0.5832934,-12,0.5630612,0.5630612,0
1304,0.842573,-12,0.98895967,0.9338737,0
1321,1.4899225,-12,0.3581539,0.3581539,0
1326,3.1618679,-12,0.6032696,0.52889,0
1337,1.6552043,-12,0.905081,0.905081,0
1355,3.5960195,-12,0.8195878,0.8195878,2
1400,3.7071874,-12,0.9954846,0.8610337,0
1411,1.2198054,-12,1.1634547,1.0026798,0
1422,0.603592,-12,12.061152,1.3491079,10
1440,1.2039129,-12,1.1564488,1.1564488,1
1475,1.6224802,-12,0.47907886,0.47907886,1
1518,1.4725589,-12,1.0520022,0.9368095,0
1521,0.77714485,-12,1.2494357,1.0467782,0
1527,0.9233827,-12,1.2096603,1.039394,0
1533,6.356436,-12,1.0738299,0.9188647,0
