entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
82,0.8572912,12,4.3866916,1.0154303,10
181,0.97570056,12,0.029067945,0.50521904,10
212,0.8356587,12,1.1157401,0.9444218,0
346,0.44001916,12,1.0708901,0.9725168,0
375,0.7229459,12,0.8999644,0.7685393,0
397,1.009594,12,0.79439604,0.67057407,0
418,0.74451005,12,0.5549848,0.49040547,0
723,0.72509724,12,0.02045969,0.88397175,10
884,1.1533893,12,1.2554069,1.0286098,0
888,1.6527667,12,1.2428746,1.0238538,0
907,1.4468309,12,0.916833,0.79023314,0
932,0.7464127,12,1.2121993,1.0393655,0
1053,0.5552686,12,1.1530812,0.9872493,0
1335,0.78632915,12,1.1970083,1.0363247,0
1429,0.98588973,12,0.5803824,0.4997377,0
1597,0.5067626,12,1.0737919,0.9217905,0
1665,1.0199667,12,1.2972656,1.0615501,0
1753,4.812883,12,0.90028894,0.8259559,0
1852,0.8459527,12,1.1527435,0.9990261,0
1900,1.1247922,12,0.6649036,0.5690779,0
1969,0.9763005,12,4.8901467,0.89360404,10
2072,1.4559752,12,1.0625561,1.0625561,1
2206,1.6100724,12,1.2053294,0.96786046,0
2351,1.6796696,12,0.8689464,0.6613929,10
2445,1.4830465,12,1.2239385,1.0380471,0
2448,0.74165225,12,1.0978593,1.0237747,0
2460,1.2645676,12,0.7478487,0.7478487,1
2548,1.7980756,12,1.3156612,1.1154088,0
2694,1.6339333,12,0.6673843,0.6673843,1
2830,1.1712762,12,0.6949095,0.6278605,0
2959,1.0143749,12,1.0989056,0.9330371,0
3066,0.5456051,12,1.1242813,0.9217905,0
3121,1.566989,12,1.0416662,1.0416662,10
3238,1.2505431,12,0.6855828,0.52254415,0
3298,0.75438184,12,1.1139125,0.9539903,0
3324,0.80913055,12,1.1327814,1.0411274,0
3656,0.94823,12,1.0560918,1.0024023,0
3772,1.0258616,12,1.0224075,1.0224075,1
3836,0.70594376,12,1.2234108,1.0543768,0
3942,1.2720668,12,0.5859155,0.5020922,0
3957,1.0569478,12,0.9950042,0.9950042,1
3980,1.2851756,12,1.3885057,1.1986133,0
4153,0.53492874,12,0.64582646,0.6070456,0
4462,0.80781883,12,0.74015117,0.6334224,0
4478,1.0761592,12,0.6504017,0.6504017,1
4480,0.822882,12,0.59322554,0.50555664,0
4521,0.84643114,12,0.93061024,0.82718265,0
4582,0.85845405,12,0.00051190844,0.58797526,10
4740,0.454648,12,1.073749,0.92281824,0
4796,0.9401671,12,0.7087436,0.62026423,0
4870,1.1654768,12,1.0603493,0.8964583,0
5258,1.2367324,12,1.4066914,1.3915585,0
5483,0.47401214,12,0.37577853,0.3642775,0
5493,0.6362641,12,0.6734649,0.57340235,0
5669,1.396224,12,0.6312629,0.53814536,0
5671,1.1814489,12,1.0848954,1.0848954,1
5920,0.37839442,12,0.87423724,0.79669243,0
6101,4.0074534,12,0.67734516,0.5480492,0
6211,0.72133446,12,1.1114372,0.9399252,0
6274,0.77387846,12,0.92023295,0.76804966,0
6689,0.87160444,12,1.107811,1.107811,1
6705,1.645523,12,1.0923908,1.0107316,0
6749,0.7184502,12,1.1046443,0.9852037,0
6799,1.056063,12,0.6511684,0.5552319,0
6973,0.8419576,12,1.1378022,1.0059862,0
7006,0.63775206,12,0.9416644,0.9416644,1
7111,1.4547086,12,0.5278544,0.5278544,1
7233,1.011469,12,6.3038287,1.1200762,10
7370,1.0295634,12,1.1748185,0.99277717,0
7748,0.85787976,12,1.1282655,0.9571641,0
7832,0.6894612,12,0.46075955,0.38755584,0
7925,0.4684894,12,0.6139225,0.52248585,0
8080,0.7931764,12,0.6330516,0.62448853,0
8221,1.0244521,12,1.3358874,1.0846242,0
8320,0.6461713,12,0.36504814,0.34491423,0
8347,0.82586247,12,1.217016,1.0346721,0
8440,0.6349361,12,9.790801e-06,0.9581112,10
8538,0.6231636,12,1.0726976,0.9217905,0
8561,0.79129523,12,2.0227017,1.7188394,0
8569,0.5791804,12,1.1812043,1.0295045,0
8577,0.8395661,12,0.5998369,0.5001564,0
8580,0.57916844,12,0.55420405,0.49524862,0
8712,0.73174787,12,1.1231242,0.96135694,0
8866,1.0710943,12,0.73362565,0.61626655,0
9017,0.96932614,12,1.078058,0.89167917,0
9068,0.5426838,12,1.3448582,1.1364607,0
9258,0.72254014,12,0.6545444,0.5669492,0
9287,3.2324555,12,0.42785755,1.0470291,10
9358,1.0726537,12,0.76013076,0.76013076,1
9417,0.9288409,12,0.8695928,0.7400455,0
9433,2.297417,12,2.9148818e-08,1.0495162,10
9535,0.9312754,12,1.1696827,1.0832809,0
9595,0.9013105,12,0.0017251192,0.8209054,10
9617,0.98583794,12,0.9943582,0.9943582,1
9807,0.9704119,12,0.6193504,0.6193504,1
9967,0.80686563,12,1.205357,1.0164708,0
10012,1.2651929,12,1.115419,1.095994,0
10087,1.0400105,12,1.1335726,1.024761,0
10114,0.6929569,12,0.8786019,0.79020995,0
10123,1.2385883,12,0.29849514,0.25592947,0
10210,0.5971375,12,0.9388952,0.82558405,0
10513,0.8268246,12,0.4740963,0.40627927,0
10525,0.97419393,12,0.5522395,0.4790178,0
10594,0.9967496,12,1.1483357,0.9769211,0
10627,1.9374661,12,0.938337,0.938337,1
10789,1.1074727,12,1.0845778,1.0845778,1
10845,0.69502383,12,0.08110404,1.0479081,10
10851,1.1063842,12,0.9606025,0.9606025,1
10938,0.640675,12,0.9649807,0.812253,0
10962,1.358323,12,0.8121683,0.73212016,0
11268,0.5906361,12,0.67416245,0.60509425,0
11297,1.6609232,12,0.96642464,0.96642464,1
11344,1.4730946,12,1.1742756,0.9946073,0
11369,0.8825222,12,0.79077244,1.0418609,1
11379,0.52761096,12,1.2088205,1.0249426,0
11385,1.442307,12,0.7861316,0.7861316,1
11549,1.081432,12,0.49353293,0.97804433,10
11622,1.2618058,12,1.1842947,1.1842947,1
11639,2.3283048,12,0.91107845,0.91107845,1
11718,1.1365486,12,1.1083862,0.9630543,0
11736,1.1151567,12,7.037094,1.1662226,10
11869,1.8670537,12,0.9250747,0.79421306,0
11900,1.0982262,12,1.2475263,1.0325513,0
11957,0.8667018,12,0.7821456,0.83062065,0
12111,0.49170902,12,0.6270853,0.5363458,0
12115,2.071799,12,1.0367187,1.0367187,10
12239,0.9337102,12,2.1524386,0.66989905,10
12418,1.5415083,12,2.685479,0.8094951,10
12534,0.5733852,12,1.1279662,1.0515723,0
12610,0.786424,12,1.2283615,1.0311263,0
12735,0.81941026,12,0.016463647,1.1200448,10
12787,0.9740986,12,1.0304736,0.8834736,0
13010,0.48014468,12,0.75526756,0.63342786,0
13151,0.77455854,12,1.2203482,1.028163,0
13153,1.5467938,12,1.0351464,1.0351464,1
13264,0.8634033,12,0.86179715,0.86179715,1
13316,1.6993483,12,1.3035457,1.1795442,0
13501,1.4084821,12,0.54762965,0.9725594,10
13554,0.9147776,12,0.54309654,0.54309654,1
13805,0.6029917,12,0.9580523,0.9901895,10
14046,1.0081937,12,0.52908194,0.52908194,1
14098,0.9097609,12,1.2717084,1.085088,0
14134,3.1040883,12,1.0339444,1.0339444,10
14307,2.062104,12,1.0431539,1.0431539,10
14585,3.873285,12,1.1403719,0.9940231,0
14592,0.8448079,12,1.3676506,1.1657354,0
14729,1.4228666,12,1.0336647,1.0336647,1
14856,0.61712503,12,1.2323172,1.0372944,0
15014,1.1500545,12,0.005362238,0.41307902,10
15026,0.7253645,12,1.0225649,0.8657249,0
15039,0.5820475,12,1.1693908,1.0137264,0
15072,0.50916415,12,1.2259232,1.0443667,0
15222,2.573569,12,1.1902739,1.0135328,0
15225,0.94534415,12,1.1996331,0.99829763,0
15450,1.8653442,12,0.9714191,0.9714191,1
15452,1.2408605,12,1.0348027,0.8869505,0
15566,0.538542,12,1.1249528,0.96824497,0
15690,0.79670894,12,1.2546884,1.0289096,0
15726,1.5426574,12,0.97254735,0.89809346,0
15732,0.7991705,12,0.8642009,0.7112091,0
15900,0.99455714,12,0.748485,0.6592536,0
15953,0.942532,12,0.5149501,0.5149501,1
15993,0.9393848,12,0.7895113,0.7895113,1
16023,0.78142923,12,1.1849197,1.0818206,0
16072,1.4727689,12,0.6418247,0.6418247,2
16084,0.35587993,12,1.0707015,0.96548027,0
16139,0.44779673,12,1.1386975,1.0504229,0
16211,0.42836034,12,0.7638869,0.6608066,0
16217,0.6550569,12,0.8221975,0.69061464,0
16248,1.7465849,12,0.35639387,0.35639387,1
16314,2.1197171,12,0.03406021,0.7588019,10
16382,1.0654745,12,1.2984937,1.1115212,0
16568,0.94148684,12,0.48742136,0.39819503,0
16576,0.6479646,12,0.0075477404,0.9597934,10
16625,0.5893224,12,1.0428286,0.899926,0
16934,0.5856174,12,0.81597805,0.692895,0
