entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
92,3.7723756,-12,1.0559171,0.9429799,0
238,1.4657838,-12,0.9312659,0.9312659,1
408,1.2731813,-12,1.0489285,1.0489285,1
419,1.0622289,-12,1.6682434,1.6682434,1
437,1.0455744,-12,0.96368945,0.96368945,1
554,1.7386833,-12,0.9819802,0.9819802,3
602,0.775825,-12,1.0485816,1.0010961,0
721,2.8325756,-12,0.54857266,0.54857266,2
818,0.9839851,-12,1.0493121,1.0493121,1
833,0.71895903,-12,0.5750028,0.5542715,0
844,1.5960246,-12,1.0269644,1.0554938,0
906,1.7889171,-12,0.3085182,0.8543864,10
1097,0.6394469,-12,0.96598905,0.96598905,1
1116,1.0224087,-12,0.8961007,0.8961007,1
1388,2.7302139,-12,0.9062869,0.9062869,1
1482,1.0763955,-12,1.0104957,1.0104957,1
1586,2.2274396,-12,0.58715767,0.5208368,0
1679,1.5529457,-12,0.79059434,0.79059434,1
1747,2.2901897,-12,0.059979673,0.9108872,10
1825,2.2896867,-12,0.9917635,0.9917635,1
2172,1.6381291,-12,1.079451,0.9329643,0
2301,4.1193795,-12,0.8831484,0.7533073,0
2338,1.5980217,-12,1.2249207,1.0562359,0
2499,0.84578115,-12,0.7504877,0.7504877,1
2531,0.8897937,-12,0.016468044,0.74297273,10
2740,1.8246621,-12,0.87979335,0.87979335,10
2768,2.3539946,-12,1.000804,1.000804,1
2947,0.67314535,-12,1.3620929,1.1706433,0
3038,2.7013135,-12,1.0458994,1.0458994,10
3070,0.9307285,-12,0.66987914,0.6162885,0
3075,0.65653074,-12,0.9462806,0.9462806,1
3151,1.4259603,-12,2.6567139e-05,1.0144222,10
3404,0.9771423,-12,0.92468935,1.0776156,10
3418,1.0588506,-12,0.19798943,0.8781832,10
3587,1.2149845,-12,1.1608996,1.003963,0
3635,1.7944847,-12,1.4441202,1.3412809,0
3722,0.47692135,-12,1.1235583,0.97209483,0
3780,0.8724127,-12,1.021984,1.021984,1
3787,1.7874203,-12,0.054835144,1.2828093,10
3871,0.6691239,-12,0.9632188,0.8999998,0
3995,1.122819,-12,2.184371,1.0050343,10
4386,2.3006077,-12,0.6719642,0.6719642,1
4560,2.7752419,-12,1.0967634,0.95132935,0
4800,0.43420336,-12,6.6307807,1.046638,10
4813,1.999625,-12,0.9955571,0.9955571,1
4883,1.1447308,-12,0.70482975,1.0163445,10
4957,1.8098809,-12,1.0171595,1.0171595,1
4980,1.3419961,-12,0.6934349,0.6934349,1
5070,1.306571,-12,0.80617684,0.70202154,0
5173,1.2951835,-12,1.1681356e-05,0.9217905,10
5310,0.45593932,-12,1.2649714,1.0221239,0
5639,0.9801135,-12,0.003620401,1.0037279,10
5765,3.0708344,-12,0.5376681,0.5376681,10
5801,1.4008067,-12,0.81192875,0.81192875,1
5806,1.3254042,-12,0.63821983,0.60859853,0
6370,2.6829724,-12,1.0266466,0.8876379,0
6401,1.0860668,-12,1.3259034,1.1767392,0
6431,0.7972064,-12,1.2090234,1.2664335,0
6457,0.9083523,-12,1.1681459,1.0152675,0
6467,1.0502336,-12,1.0572252,0.9931291,0
6544,1.2252496,-12,0.9972252,0.8887213,0
6559,1.475829,-12,1.2103939,1.2103939,1
6869,1.1409935,-12,1.0959971,0.9770122,0
6872,1.4231541,-12,1.408045,1.0427731,0
6889,1.8656276,-12,0.8546778,0.8546778,1
6959,1.2019662,-12,1.0332333,0.8854649,0
7242,0.7374345,-12,1.1357315,0.95519763,0
7403,0.7912843,-12,7.115991e-05,1.0615565,10
7479,3.5348465,-12,1.2031178,1.0418972,0
7531,3.2910655,-12,0.99494153,0.99494153,10
7610,0.47617528,-12,1.7455117e-05,0.638113,10
7773,2.2396834,-12,1.2897046,1.2897046,1
7974,3.29591,-12,1.0653225,0.92246026,0
8072,2.6751256,-12,1.035797,1.035797,2
8109,1.4984633,-12,0.8313194,0.8313194,1
8194,1.0415534,-12,1.4890715,1.3108069,0
8330,0.50275487,-12,0.22005904,0.9308277,10
8398,1.5066868,-12,0.8527117,0.7787282,0
8702,1.2065382,-12,1.0496515,1.0496515,1
8754,1.4993035,-12,0.93820196,0.8112294,0
8894,0.74557066,-12,0.89120185,0.82659763,0
8924,2.142511,-12,1.1882225,1.0280389,0
9019,1.0641637,-12,0.54431146,0.54431146,1
9099,1.0697839,-12,0.7954653,0.7893531,0
9135,0.50498855,-12,0.93069434,0.9217905,0
9157,1.5004439,-12,0.6675273,0.56936926,0
9179,0.86274856,-12,0.22874282,1.0166206,10
9229,4.1560426,-12,1.0298715,1.0298715,2
9261,1.1626817,-12,0.8117659,0.8117659,10
9291,1.0906421,-12,1.2276736,1.0727468,0
9292,1.3494035,-12,1.1661557,0.99391353,0
9412,3.8870096,-12,1.2133563,1.0439171,0
9432,3.056164,-12,1.013475,1.013475,1
9480,2.2620041,-12,1.040013,1.040013,1
9501,3.679713,-12,1.0788535,1.0499563,0
9580,1.2996024,-12,0.9717602,0.9717602,1
9704,0.6392597,-12,1.0693407,0.9494511,0
9906,1.9290569,-12,0.9883814,0.9567891,10
9953,0.9116256,-12,1.0215842,0.89777297,0
10094,2.1553724,-12,1.10711,0.95460844,0
10212,1.4350586,-12,0.96786046,0.96786046,1
10229,1.3488936,-12,1.3522192,1.1653671,0
10256,1.0742841,-12,0.78314245,0.71249664,0
