entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
1073,2.944778,12,0.9838288,0.9838288,2
1074,0.7493671,12,1.1580302,0.9622408,0
1116,1.5399045,12,0.3011915,0.9688293,10
1146,0.503994,12,0.7405897,0.62368363,0
1157,3.6447456,12,0.78354347,1.0323366,2
1160,3.2476983,12,1.2906073,1.2906073,1
1164,0.73235923,12,0.71447396,0.9413359,1
1173,0.43908915,12,1.1388175,1.0347956,0
1189,0.61837906,12,1.1558155,0.9736828,0
1196,0.8602676,12,0.89210683,0.89210683,1
1203,1.8648955,12,0.77651715,1.0230793,1
1205,8.281046,12,0.7829085,1.0315,2
1206,1.083248,12,1.1067653,0.97300327,0
1208,2.9154,12,0.90266836,0.9917526,0
1209,1.6902435,12,0.6591991,0.86851007,1
1220,2.1617804,12,7.639571e-15,0.9979867,10
1242,1.5179913,12,0.87791336,0.87791336,1
1243,1.0193967,12,9.633451e-05,0.87791336,10
1246,1.2191583,12,0.6723905,0.6723905,1
1251,1.0363014,12,0.4347654,0.57281345,2
1258,0.6000101,12,0.41117015,0.41117015,1
1284,4.71736,12,0.7381829,0.972573,2
1300,1.5237719,12,1.0323128,1.0323128,2
1302,1.3454634,12,1.935939,0.8406945,10
1326,0.9099605,12,1.2929672,1.0830865,0
1327,1.9968679,12,1.3387129,1.087223,0
1335,0.78632915,12,1.1970083,1.0363247,0
1345,0.6062045,12,1.0537405,0.86168003,0
1355,0.7323737,12,1.0000231,0.87908304,0
1360,3.4461641,12,0.7182029,0.9462489,1
1373,0.617202,12,0.548144,0.5165284,0
1389,0.35021475,12,1.2180905,1.0491482,0
1394,5.459498,12,1.1497877,1.1497877,10
1400,2.9634442,12,0.8981914,0.8981914,1
1408,1.1121622,12,0.7005629,0.9230077,1
1419,0.8033559,12,0.8649929,0.8649929,1
1422,0.6167439,12,1.1083994,0.9772057,0
1423,1.309291,12,1.4936011,1.2360166,0
1427,0.9204996,12,1.1747046,0.9996213,0
1429,0.98588973,12,0.5803824,0.4997377,0
1451,2.209238,12,0.7951757,1.0476623,1
1455,1.5249379,12,0.48231682,0.48231682,2
1473,1.1157315,12,0.028490372,0.42065182,10
1480,2.6237557,12,1.0150658,1.0150658,1
1488,0.68257844,12,2.018478,0.896818,10
1496,1.4954947,12,0.010741187,0.5411317,10
1504,1.1679444,12,0.0007564373,1.0148293,10
1526,0.59828246,12,1.0698119,0.9217905,0
1527,2.0577753,12,1.1812865,1.0404221,0
1534,2.9265437,12,0.49804845,0.65619034,1
1540,1.2062116,12,1.0497135,1.0497135,1
1547,0.9961488,12,1.0932292,0.90357786,0
1550,0.8563008,12,1.0355551,0.92033726,0
1551,4.245819,12,0.65931207,0.86865884,2
1562,3.039918,12,1.0293281,1.0293281,1
1565,0.9139927,12,0.85739803,0.7359526,0
1577,0.8310243,12,0.73827225,0.6451239,0
1579,0.91965264,12,1.2596408,1.1216599,0
1582,0.6492207,12,1.1231505,0.9786759,0
1589,1.0593767,12,0.9549764,0.9549764,1
1597,0.5067626,12,1.0737919,0.9217905,0
1605,0.35312954,12,1.1525997,1.0364162,0
1608,1.3130984,12,0.35088748,0.35088748,1
1625,0.8203484,12,1.3845205,0.98669076,0
1627,1.1400359,12,2.6423678e-15,0.8997378,10
1628,0.7098346,12,1.228769,1.0446354,0
1633,0.8668869,12,0.6554119,0.56334805,0
1665,1.0199667,12,1.2972656,1.0615501,0
1680,2.5400693,12,0.75186783,0.9906032,2
1685,0.2798981,12,1.2246025,1.0093795,0
1689,1.6737468,12,0.57643574,0.49679834,0
1692,0.56528825,12,2.0106795,0.82394433,10
1709,0.44002447,12,0.54197097,0.46188885,0
1721,1.2966645,12,1.1565062,1.002618,0
1726,1.5769274,12,0.67692775,0.67692775,3
1734,1.2546922,12,0.99557936,0.99557936,1
1753,4.812883,12,0.90028894,0.8259559,0
1757,1.9047458,12,0.455189,0.59972197,2
1759,1.0373738,12,0.6794628,0.8734051,10
1763,0.37854233,12,0.09113024,0.86580706,10
1769,0.7835634,12,0.0075440644,1.0417653,10
1778,1.6487482,12,0.79194057,1.0433999,1
1783,0.5789937,12,0.6389392,0.6389392,1
1798,0.7732852,12,0.9448874,0.87791336,0
1808,2.3222666,12,0.9604273,0.9604273,1
1815,0.73229796,12,0.53799665,0.44214317,0
1817,1.1046572,12,1.0234213,1.0234213,1
1819,0.886981,12,0.48828778,0.46980223,0
1840,1.4329053,12,0.47474995,0.625494,1
1851,0.7639626,12,1.4824774,1.2420316,0
1852,0.8459527,12,1.1527435,0.9990261,0
1860,0.63249964,12,0.3973988,0.8919274,10
1862,0.79234695,12,1.2249024,1.0009145,0
1900,1.1247922,12,0.6649036,0.5690779,0
1913,1.9240705,12,1.2119633,1.0635033,0
1941,0.6914254,12,1.0283831,1.0283831,1
1944,0.94647145,12,1.1798723,1.0015684,0
1945,2.139137,12,1.2399725,1.1254885,0
1948,2.004661,12,1.0626233,0.9376973,0
1958,0.7371167,12,0.46371385,0.6109537,1
1961,2.1716402,12,0.70275116,0.92589086,1
1969,0.9763005,12,4.8901467,0.89360404,10
1981,4.894853,12,1.2131585,1.1404378,0
1988,2.8600495,12,1.7156473,1.7156473,1
1996,1.2402805,12,0.41413927,0.41413927,1
2005,0.91954076,12,0.75591,0.9959288,1
2019,0.7661619,12,0.84263444,0.84263444,1
2028,0.8395952,12,1.0587974,1.0,0
2059,0.5595998,12,0.0043311417,1.0784862,10
2072,1.4559752,12,1.0625561,1.0625561,1
2073,3.3782296,12,1.3568345,1.038195,0
2078,1.6614091,12,0.54315436,0.54315436,1
2080,2.3123536,12,0.6896949,0.9086889,2
2092,0.7896771,12,0.94652855,0.94652855,1
2101,0.9504042,12,1.3795491,1.0984389,0
2111,0.46128684,12,1.5950366,1.2285573,0
2112,1.4798567,12,0.34326467,1.048682,10
2113,1.2427155,12,0.7499907,0.586056,0
2120,1.6029892,12,1.159191,0.9438943,0
2143,2.629098,12,1.0584674,1.0584674,1
2168,1.3537577,12,0.6093001,0.6093001,1
2173,1.2425156,12,1.1424614,0.9225894,0
2175,0.48958713,12,0.4884834,0.45275384,0
2189,0.61003864,12,0.7953214,0.7953214,1
2206,1.6100724,12,1.2053294,0.96786046,0
2232,2.1629007,12,0.71470284,0.94163746,2
2240,3.6787715,12,0.3932333,0.51809394,1
2245,0.8099801,12,0.0034073703,0.9030712,10
2252,1.1065025,12,0.88331735,1.163791,1
2253,1.306235,12,0.9294227,0.9294227,1
2255,0.67494094,12,0.02600391,0.5482263,10
2269,1.0524484,12,0.88053983,0.88053983,1
2275,1.7687697,12,1.3569784,1.1403508,0
2318,0.8777508,12,0.8165338,0.69133335,0
2345,1.2019328,12,0.5794256,0.5794256,1
2351,1.6796696,12,0.8689464,0.6613929,10
2361,0.97915626,12,0.8577642,0.69209474,0
2362,1.3212348,12,2.068587,2.7254112,1
2373,1.131072,12,0.40815514,0.333968,0
2383,2.2225018,12,0.6988817,0.92079276,2
2387,1.6065705,12,0.7381413,0.9725182,1
2415,1.2472922,12,0.76389855,0.76389855,2
2430,1.732048,12,1.2311068,1.0479833,0
2432,2.0420897,12,1.3339967,1.1088835,0
2445,1.4830465,12,1.2239385,1.0380471,0
2448,0.74165225,12,1.0978593,1.0237747,0
2460,1.2645676,12,0.7478487,0.7478487,1
2482,0.8413487,12,1.2240696,0.9875821,0
2483,1.1351051,12,1.2390244,1.039237,0
2484,0.3771489,12,6.5215025,0.61520123,10
2488,4.310763,12,1.217348,0.99898314,0
2500,1.2689285,12,1.196203,1.0285194,0
2514,1.0217994,12,0.98437417,0.8642824,0
2524,1.1266688,12,1.2298524,0.9002491,0
2530,0.98631185,12,0.0029466923,0.6171397,10
2548,1.7980756,12,1.3156612,1.1154088,0
2552,1.0070933,12,0.0014155499,1.0490891,10
2558,1.940936,12,0.29392567,0.29392567,1
2564,1.0354522,12,0.6011791,0.6011791,1
2570,0.7352635,12,1.1531298,1.001985,0
2571,0.8796048,12,0.8051666,1.0608256,1
2621,1.2449111,12,0.9843542,0.9843542,1
2639,1.4110222,12,0.6377564,0.6377564,1
2642,0.7743482,12,0.48653367,0.48653367,1
2652,1.0458477,12,1.1458375,1.0019209,0
2661,1.0555369,12,1.1459589,0.9621791,0
2684,0.8862821,12,1.0438817,1.0438817,1
2694,1.6339333,12,0.6673843,0.6673843,1
2718,0.87528324,12,1.1802275,1.0473194,0
2720,1.0848523,12,1.0980332,0.96786046,0
2724,1.1381911,12,1.1587949,1.1587949,2
2727,1.298083,12,1.2661877,1.0656894,0
2728,1.2380644,12,1.0991157,0.98569274,0
2729,2.2977803,12,1.010998,1.010998,1
2772,5.54871,12,0.87268883,1.1497877,2
2776,0.8071672,12,1.0278718,0.9217905,0
2784,1.138041,12,0.9855285,0.9855285,1
2793,1.1505841,12,1.167888,0.9110371,0
2803,3.9089882,12,0.6901747,0.6901747,1
2813,0.46879476,12,0.6102437,0.5108528,0
2818,2.9833076,12,1.2349564,1.029326,0
2825,3.2031767,12,0.010640109,1.0188422,10
2828,2.9369874,12,1.0166565,1.0166565,1
2830,1.1712762,12,0.6949095,0.6278605,0
2837,1.2461162,12,0.5698317,0.5698317,1
2843,1.8396848,12,1.662048,1.4348118,0
2851,1.8217072,12,0.95923585,0.95923585,1
2862,0.8036822,12,0.8882789,0.7753022,0
2875,1.0667703,12,0.89654255,0.7911933,0
2880,1.5723104,12,1.0062732,1.0062732,2
2890,0.8959489,12,0.87791336,0.87791336,1
2893,0.44331765,12,0.6959809,0.57923436,0
2906,4.611926,12,1.1959379,0.9983449,0
2913,2.502105,12,0.47798935,0.629762,2
2924,0.9790356,12,1.2775496,1.0260952,0
2937,0.7397987,12,1.0141405,0.85290575,0
2942,1.807342,12,1.1962389,0.9548879,0
2948,0.5493634,12,0.68789303,0.68789303,1
2955,0.93366313,12,0.9946928,0.9946928,1
2957,1.6597003,12,1.0533267,0.8906231,0
2959,1.0143749,12,1.0989056,0.9330371,0
3004,0.32785213,12,1.1588107,1.0292947,0
3005,1.7111075,12,2.1626217,0.961616,10
3014,0.39354953,12,1.0214227,0.9217905,0
3019,0.9967951,12,0.96786046,0.96786046,1
3050,1.3787732,12,1.085928,1.085928,1
3057,1.3945723,12,1.0825932,0.91845256,0
3066,0.5456051,12,1.1242813,0.9217905,0
3077,1.2767196,12,0.6017723,0.7928489,1
3078,6.8893404,12,1.1451061,1.5087037,2
3086,2.1473272,12,0.5870416,0.77344084,2
3091,1.3352834,12,0.6526403,0.8598686,1
3100,0.66117156,12,1.8372777,1.0512218,10
3107,5.540836,12,1.1497877,1.1497877,2
3115,1.3800182,12,0.7224536,0.9518493,1
3119,2.2479792,12,0.97512275,0.97512275,1
3120,0.93615884,12,1.0174199,1.2991502,10
3121,1.566989,12,1.0416662,1.0416662,10
3126,0.6778836,12,1.2055856,1.0161052,0
