entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
1,0.67443895,12,0.6066144,0.48901355,0
29,3.1406999,12,0.88367194,0.7681816,0
32,0.7944018,12,1.5572733,1.5572733,1
59,1.932059,12,1.0030568,1.0030568,1
63,1.6299276,12,1.1251123,0.95832974,0
68,1.6762189,12,1.4277036,1.2148796,0
71,2.0601819,12,1.0059841,1.0059841,1
82,1.3049648,12,2.5356717,0.48032728,10
84,1.2546432,12,0.9377895,0.9377895,1
87,0.6061105,12,0.7079145,0.5885569,0
90,0.7093898,12,1.5471847,0.58053535,10
98,1.2545798,12,1.0266887,1.0266887,1
99,1.408976,12,4.6177626,0.9452429,10
100,0.45819396,12,1.1026863,0.9217905,0
104,0.8588443,12,2.3727114,2.0384207,0
127,2.3046024,12,1.2969975,1.0700886,0
133,1.1512145,12,1.1447377,1.1491721,0
143,1.4573673,12,1.2657076,1.0035187,0
144,2.30425,12,1.0390815,1.0390815,10
146,1.7940183,12,0.0068987976,1.0590795,10
157,1.8261474,12,1.1995546,1.0432651,0
167,0.83927405,12,1.2378541,1.0140864,0
170,1.9562285,12,1.2009189,1.0000165,0
175,2.8822448,12,1.1284151,1.0205836,0
178,0.91856235,12,4.9050746,1.0171559,10
179,0.7764538,12,0.99201506,0.8394364,0
193,0.8826231,12,1.2116748,1.0825385,0
194,1.1196892,12,0.723766,0.723766,1
207,0.5370236,12,1.1249268,0.9536147,0
227,0.58590394,12,1.1153394,0.97078395,0
233,1.1830825,12,0.498325,0.498325,1
235,4.1142898,12,1.1277982,1.1277982,1
249,0.8184191,12,1.2318234,1.0431477,0
254,1.102898,12,4.62099,0.8641108,10
256,0.84695137,12,1.1466562,1.042077,0
257,0.80031806,12,1.2369735,1.1681545,0
281,0.73615956,12,0.83673364,0.6775477,0
284,2.5791328,12,1.2178838,1.0478559,0
285,1.6578747,12,1.4684498,1.4684498,10
318,0.806503,12,0.08289103,0.59806573,10
322,1.1007409,12,0.81734866,0.69887304,0
338,2.2545223,12,0.9732973,0.9732973,1
363,1.3654386,12,1.3981175,1.1708959,0
372,0.54691523,12,2.0163033,1.7019771,0
374,1.0580256,12,1.7294344,1.4681528,0
394,1.7896111,12,1.1671126,0.93429273,0
402,1.79138,12,1.124386,0.9445184,0
439,0.8155208,12,3.65101e-05,0.97091234,10
446,1.6482788,12,0.8076027,0.7442956,0
458,2.039068,12,3.550737e-05,0.99635345,10
476,0.40996426,12,0.6311679,0.6441377,0
489,0.4939168,12,1.1751571,1.0229508,0
494,0.9433427,12,1.1829634,0.98267573,0
495,0.56402,12,0.6816541,0.5953876,0
509,0.87681556,12,0.6989732,0.5890189,0
547,1.3535187,12,0.95368063,0.84160125,0
558,1.7336868,12,1.1262912,1.1262912,1
581,1.3802238,12,0.030884823,0.70005053,10
598,2.0840752,12,5.9081903,1.0055324,10
600,0.9010267,12,0.72652674,0.6368442,0
615,0.62861735,12,0.8456376,0.71862805,0
620,0.8301672,12,1.1176761,1.1176761,1
634,1.0290184,12,1.0075115,0.95867604,0
640,2.0717647,12,1.1090484,0.93273497,0
671,0.4809728,12,1.0643215,0.9221886,0
675,0.6951626,12,1.3354696,1.3354696,1
678,1.0904435,12,2.2492785,0.7302677,10
702,1.5844477,12,8.817305e-16,0.92797565,10
704,0.77675855,12,8.017796,1.3007052,10
716,3.0703044,12,1.1489569,0.959588,0
718,0.6141365,12,0.94550085,0.94550085,1
733,1.8071334,12,0.6228632,0.6228632,1
752,0.61452633,12,1.7655146,1.3606632,0
754,1.3668509,12,1.0390661,1.0390661,1
768,1.5492882,12,1.277297,0.96212775,0
770,1.7034513,12,1.2188634,1.033758,0
779,0.6448642,12,0.73690313,0.61695373,0
810,0.86920774,12,0.60377824,0.5142039,0
828,0.681178,12,0.5609121,0.4874672,0
866,2.0470922,12,5.212476e-07,1.0362153,10
878,2.0136874,12,1.1854675,1.0077573,0
892,2.933599,12,1.4120672,1.1739329,0
902,0.8729996,12,3.6597247,0.58392537,10
905,1.6870433,12,1.3666456,1.1553328,0
917,0.8457078,12,1.188593,1.0353665,0
937,3.1013312,12,0.81578434,0.81578434,1
943,0.8199232,12,0.97147655,0.86843157,0
945,0.99580383,12,0.6762113,0.58493173,0
946,0.7908005,12,0.5271094,0.45066607,0
947,1.5459462,12,0.53576916,0.4656663,0
954,1.0525427,12,0.57119215,0.57119215,1
984,0.9667762,12,3.4584346,0.43028972,10
1046,1.7345672,12,1.0913634,0.9672274,0
1047,2.1347826,12,0.62233853,0.62233853,1
1051,0.4671163,12,0.76963186,0.68272835,0
1070,1.2722502,12,0.36222824,1.0401968,10
1072,1.6252236,12,0.54258645,0.54258645,1
1088,0.8244797,12,0.96799266,0.96799266,1
1099,0.96625113,12,5.949416,0.99027973,10
1120,1.0402249,12,0.9233109,0.7889927,0
1126,1.7028261,12,1.0317936,0.87791336,0
1172,2.830675,12,0.5556032,0.5556032,1
1204,1.2273921,12,1.1326679,1.001786,0
1210,1.6355587,12,1.3048713,1.141917,0
1211,0.7376205,12,0.778906,0.66287184,0
1216,1.2999161,12,0.97359425,0.97359425,1
1218,0.5817072,12,1.3559115,1.1532148,0
1219,0.80198956,12,0.7367341,0.64144033,0
1229,0.77378714,12,0.7253975,0.6074793,0
1243,1.2534776,12,0.9445613,0.84757054,0
1246,1.1842546,12,1.4435357,1.2589324,0
1254,2.514031,12,0.5249986,0.5249986,1
1257,2.323794,12,1.0700886,1.0700886,10
1285,1.2042433,12,1.1482465,1.0232711,0
1286,0.72934735,12,0.54028374,0.54028374,1
1300,0.56681746,12,0.44601807,0.3733261,0
1302,2.0267813,12,4.0731244e-16,1.568063,10
1310,0.68864006,12,1.4538041,1.2267826,0
1313,1.2359648,12,1.0885388,0.9217905,0
1315,0.54169106,12,1.1807584,1.2816324,0
1350,1.4339024,12,0.40744004,0.40744004,1
1370,1.1523554,12,0.58011854,0.499285,0
1396,0.33381125,12,0.7455688,0.55903375,0
1402,0.54295677,12,1.201428,1.032864,0
1410,0.966961,12,0.81157595,0.76303035,0
1414,0.9061537,12,0.64781547,0.55686116,0
1440,0.68943286,12,1.2121059,1.0242845,0
1443,0.57880366,12,0.95312595,0.80568457,0
1444,0.67773587,12,0.73266333,0.8425629,10
1453,1.9330858,12,1.197316,1.0490936,0
1496,0.64837444,12,1.1120727,1.0314786,0
1511,1.4775496,12,1.1653636,0.99004275,0
1525,2.3075423,12,1.2713672,1.1101961,0
1542,2.8784816,12,1.1766438,0.81176114,0
1552,2.0388327,12,1.0689534,0.9958188,0
1554,1.412861,12,1.1619873,0.98208594,0
1557,1.4534523,12,1.1444927,1.0080465,0
1564,0.5328437,12,1.1726751,1.0150003,0
1646,0.81541663,12,0.23176774,1.4483225,10
1663,1.4221426,12,0.61574715,0.61574715,1
1702,1.8540959,12,0.88741714,0.82710075,0
1705,0.65462804,12,0.867117,0.7789645,0
1746,1.0525163,12,0.8964833,0.8964833,1
1768,0.98290455,12,6.180294e-06,0.99453425,10
1777,0.7685388,12,1.0440904,0.8948633,0
1781,1.2296201,12,1.2696302,0.87822366,10
1816,1.2744414,12,1.0351441,0.8769468,0
1824,0.850291,12,0.62725097,0.53367496,0
1831,0.7528346,12,1.2512808,1.0473708,0
1833,1.24751,12,0.47984743,0.41863033,0
1847,0.6537009,12,0.9981035,0.87791336,0
1850,1.3979422,12,1.0204778,0.8895085,0
1872,0.8902427,12,0.7204762,0.62740916,0
1883,1.2918297,12,1.1189213,0.96043986,0
1891,0.40624937,12,1.2621831,1.024411,0
1898,0.74982387,12,1.071617,0.9219407,0
1918,1.6000065,12,0.93783104,0.93783104,1
1919,0.6866062,12,1.0624087,0.9217905,0
1930,0.87018204,12,0.68854153,0.5815609,0
1953,1.7292366,12,1.5287732,1.2829046,0
1980,0.4957249,12,1.3872422,1.1872644,0
1983,0.68621254,12,1.3229108,1.140883,0
2013,0.9867052,12,0.9217905,0.9217905,1
2014,0.6615073,12,0.0027864447,0.20812646,10
2015,1.1580722,12,0.7484359,0.6416892,0
2022,1.4773906,12,0.84174925,0.84174925,2
2024,1.1754342,12,0.89163524,0.89163524,1
2049,1.2178828,12,1.149976,0.9867313,0
2051,0.4695705,12,1.1910527,1.046383,0
2054,1.4754096,12,1.0401347,1.0401347,1
2071,1.0090915,12,1.0000753,0.8492946,0
2080,1.177278,12,0.5259326,0.44633004,0
2088,1.361543,12,0.81063455,0.81063455,1
2093,0.6401818,12,0.56956375,0.52163625,0
2113,2.4499342,12,0.7598828,0.7598828,1
2143,0.7181079,12,1.2496908,1.0376421,0
2196,1.3916167,12,1.100132,1.100132,2
2199,3.746748,12,0.97671735,0.8335653,0
2206,0.8854375,12,0.84622157,0.84622157,1
2208,0.47891805,12,1.1869121,1.0114917,0
2216,1.1869136,12,0.4955826,0.4955826,1
2234,0.53939945,12,0.9531168,0.9630281,0
2236,0.55587614,12,1.082366,0.95268106,0
2240,1.6803013,12,1.0746205,0.86620694,0
2275,2.6563792,12,0.61319417,0.52472734,0
2285,1.0785893,12,0.9413582,0.816881,0
2294,2.1242228,12,0.49643388,0.43809244,0
2296,3.5441675,12,1.0043032,1.0043032,1
2343,3.3912387,12,1.0104479,1.0104479,1
2345,0.8848187,12,1.0464172,0.96540654,0
2356,1.1845334,12,1.0992194,0.9217905,0
2364,0.8216838,12,1.062794,0.9623538,0
2380,1.6838455,12,0.22364187,0.96379477,10
2425,0.57501984,12,8.0936694e-08,0.9217905,10
2493,4.72707,12,1.28714,1.28714,2
2513,0.6923086,12,1.4791429,1.2803786,0
2535,2.2771063,12,1.0389702,1.0389702,1
2554,1.4478332,12,1.1039838,1.1039838,1
2580,0.9149328,12,1.0301291,0.86720824,0
2582,0.8434812,12,2.0833776,0.9999247,10
2583,1.4191077,12,0.63454217,0.63454217,1
2587,3.5038853,12,1.2880669,1.2880669,1
2603,1.4817147,12,1.3694886,1.3187897,0
2645,0.7900986,12,1.233208,1.0660889,0
2673,0.8557756,12,1.1384393,0.9790969,0
2682,0.66317654,12,1.1719536,0.97992134,0
2703,0.7090622,12,0.79241425,0.6826445,0
2710,1.469233,12,0.06763692,1.0136045,10
2737,0.6235185,12,1.1903068,1.0474635,0
2747,0.64833987,12,1.1080093,1.1080093,1
2751,2.0338852,12,1.0017233,1.0017233,1
2764,0.5851818,12,1.3885365,1.1774402,0
2765,2.0226204,12,0.8554872,0.73859817,0
2817,0.6244749,12,0.5827466,0.5881854,0
2845,0.46859252,12,1.0996833,0.9412339,0
2874,1.0312932,12,0.00061358546,0.969609,10
2876,0.30171594,12,1.1221464,0.98812073,0
2884,1.0198596,12,8.1741706e-07,1.004284,10
2898,0.9774172,12,0.037215892,0.78227425,10
2924,1.7730867,12,0.759724,0.6010314,0
2936,1.5494604,12,1.0945442,0.9855693,0
2944,1.2618986,12,0.90753293,0.90753293,1
2975,0.8633386,12,1.113079,0.9408078,0
2982,0.3899388,12,0.48824683,0.40799886,0
3048,1.0936195,12,0.7581872,0.63736665,0
3068,1.0186449,12,8.848545,0.96552634,10
3088,1.6419044,12,1.3346461,1.1525679,0
3117,1.1209428,12,1.0238637,0.9185562,0
3135,2.0745914,12,1.060564,0.93105245,0
3175,0.43175682,12,0.6428026,0.55100846,0
3179,1.2344187,12,1.0256146,0.86295414,0
3194,0.6670339,12,1.1753454,0.8973692,0
3217,1.4105805,12,0.12742652,0.85030484,10
3232,0.487008,12,1.0692122,0.9217905,0
3265,1.3247505,12,1.28725,1.0285442,0
3269,1.5382657,12,0.9981199,0.9981199,1
3294,0.41637293,12,0.6012745,0.52332014,0
3305,1.3672665,12,0.6625402,0.5744481,0
3315,0.77079016,12,0.64465874,0.60653776,0
3324,0.8228352,12,0.67014474,0.6472191,0
3330,1.600085,12,5.771165e-07,1.0362558,10
3343,0.6950011,12,1.1343244,0.9877293,0
3385,1.3705436,12,0.8419344,0.71295935,0
3390,0.8353625,12,1.1008148,0.9258263,0
3393,1.7509379,12,1.5768367,1.365327,0
3394,0.9814114,12,0.94211197,0.94211197,2
3409,0.61974406,12,1.1760812,1.0021782,0
3425,0.8101145,12,0.8188565,0.6981587,0
3435,1.8783646,12,1.201248,1.021509,0
3437,1.2331767,12,1.2344632,1.0122232,0
3443,0.5340268,12,1.1348473,1.0082989,0
3449,0.46154583,12,1.3074676,1.081421,0
3461,0.70798314,12,1.1319242,1.011385,0
3468,1.8115298,12,1.7486972,1.4922193,0
3488,2.0072815,12,0.3381903,0.3381903,2
3519,3.5765724,12,0.84520394,0.84520394,1
3526,1.8737465,12,1.1240371,0.931373,0
3578,0.80131847,12,0.62454873,0.5267299,0
3586,0.9696911,12,1.2259395,1.0264162,0
3596,0.51890755,12,3.3232381,0.48155132,10
3619,0.9739123,12,0.97573084,0.83033645,0
3639,0.94991237,12,1.2193807,1.0565426,0
3661,0.9366271,12,0.7961178,0.69492793,0
3669,4.2147465,12,1.0174894,1.0174894,1
3673,2.375378,12,0.6604527,0.6604527,1
3677,0.8777083,12,1.0894724,0.94035584,0
3685,1.7144127,12,0.6343796,0.6413706,0
3703,1.4213852,12,1.0789647,0.9311553,0
3708,1.6348959,12,1.0403575,1.0403575,1
3709,0.90164024,12,0.84447867,0.8616948,0
3716,0.40987453,12,1.1755795,1.1088585,0
3720,0.9957673,12,0.92382807,0.7964726,0
3734,0.79315,12,0.9993465,0.85747397,0
3739,0.77898425,12,1.0145351,1.0145351,1
3816,1.1424313,12,1.5941819,1.5941819,1
3820,1.2332662,12,0.0002066468,1.0,10
3833,1.0227008,12,0.6459275,0.5357475,0
3849,0.7162419,12,1.1555266,0.9906484,0
3860,1.7398045,12,2.87027,0.7357487,10
3914,2.0199432,12,1.1379007,0.98847973,0
3963,0.56555295,12,1.3896322,1.1868842,0
3964,1.7342672,12,0.880785,0.83015394,0
3981,1.029468,12,0.99099535,0.84633183,0
3998,1.788499,12,0.9472298,0.9472298,1
4027,0.6901984,12,0.56806785,0.50163,0
4056,2.107925,12,1.0312312,1.0312312,1
4089,0.37834698,12,1.1923231,1.019176,0
4108,0.712694,12,0.056478668,0.9039625,10
4111,1.3138455,12,0.5800634,0.5800634,1
4131,2.9170198,12,0.59086674,0.5551082,0
4141,0.56167424,12,1.0237691,0.9919978,0
4154,1.2278025,12,1.3569101,1.1338117,0
4167,0.67142004,12,1.3231035,1.119587,0
4177,0.47646475,12,1.1828128,0.996467,0
4187,1.1985986,12,0.75721484,0.75721484,1
4194,1.177762,12,0.88197386,0.88197386,1
4197,1.4110146,12,1.437324,1.2342336,0
4200,0.87304956,12,2.378294,0.9353711,10
4204,0.74086595,12,0.40888965,0.35140997,0
4257,0.9209765,12,0.8910967,0.7399975,0
4273,0.74869615,12,0.82550275,0.6961662,0
4307,1.620223,12,0.7744108,0.7744108,1
4345,0.4817804,12,0.97864765,0.97864765,1
4347,0.86110604,12,0.8672754,0.74552006,0
4354,0.52300847,12,0.9487116,0.89249426,0
4378,1.3464797,12,0.9288288,0.8544672,0
4395,0.7971918,12,1.143944,1.0324349,0
4422,1.0875404,12,3.615921,0.9671044,10
4431,0.7018222,12,6.0337133,0.90092695,10
4437,0.80548346,12,1.2563154,1.065968,0
4453,1.0170383,12,0.40325576,0.40325576,1
4454,1.9046321,12,0.92955375,0.92955375,1
4470,0.9509535,12,0.33490777,0.6598369,10
4472,0.31639746,12,0.86773443,0.8422018,0
4497,0.28458416,12,0.84286004,0.83327305,0
4509,1.6642973,12,1.0855383,0.9203868,0
4512,0.8862589,12,1.1531839,0.9911127,0
4514,1.2844608,12,0.23598415,0.56411284,10
4534,0.74652916,12,1.2156193,1.0317228,0
4540,1.003486,12,1.0899035,0.9807254,0
4576,0.7317127,12,1.2795112,1.1576957,0
4583,1.1689012,12,1.1573107,0.9907154,0
4618,0.71866286,12,0.72677004,0.6053654,0
4626,0.8115773,12,1.0473228,0.84978217,0
4632,1.4328828,12,1.0297116,1.0297116,2
4649,0.8231105,12,0.68063927,0.6035568,0
4668,0.6346993,12,0.02701683,0.5583534,10
4669,0.7296638,12,0.96960527,1.0315897,10
4670,3.038861,12,1.320171,1.1303176,0
4679,0.6207886,12,1.2499925,1.0738115,0
4682,0.8389871,12,1.1487266,1.0056455,0
4700,0.6287815,12,1.2653296,1.0412754,0
4707,1.0488682,12,0.6462967,0.5582559,0
4710,1.6468633,12,1.7377433,1.388555,0
4733,1.4226437,12,3.2137341,0.86903656,10
4738,0.98302966,12,1.1095017,0.9584219,0
4742,0.9414708,12,4.2080646,0.8952061,10
4799,0.90150577,12,1.6346108,0.8925867,10
4803,0.6328226,12,1.2866771,1.0210562,0
4807,2.143124,12,1.21628,1.0498476,0
4810,1.0303874,12,0.9840257,0.8738472,0
4823,0.8662158,12,1.5799598,1.3590969,0
4836,0.8025201,12,1.0803498,0.933603,0
4857,0.8664009,12,1.1073308,0.9489087,0
4864,0.78433037,12,1.1052611,0.95893145,0
4871,2.1378725,12,1.49064,1.2152807,0
4874,1.1346675,12,1.3563966,1.147299,0
4876,0.41911516,12,1.200626,1.0348753,0
4884,1.7592582,12,1.9155499,0.8622272,10
4887,1.5285963,12,1.1643325,0.98675305,0
4901,1.2558264,12,1.1307837,0.9611024,0
4903,1.250575,12,0.54517305,0.46822724,0
4907,0.6501593,12,1.0819556,0.9070026,0
4911,1.5690694,12,1.0045078,0.94674367,0
4915,0.7214592,12,0.8682625,0.7442533,0
4920,1.656858,12,0.8340852,0.7886897,0
4922,0.8094206,12,0.69437313,0.69437313,1
4924,0.9366317,12,1.2045922,1.0338526,0
4936,1.5036005,12,0.75448495,0.635566,0
4944,0.7112106,12,0.666942,0.6180021,0
4949,0.45741472,12,1.9593217,1.6668979,0
4950,1.7708111,12,1.123842,1.0284348,0
4951,0.9885698,12,1.2783146,1.0435938,0
4958,1.2965163,12,0.5429867,0.47807777,0
4963,1.1354567,12,1.1499541,0.96197134,0
4973,0.47803426,12,1.1611457,1.0003974,0
4985,1.1170272,12,0.980467,0.93377614,0
4988,0.3682981,12,0.5535813,0.4747902,0
4996,1.9874948,12,1.0492377,1.0341941,0
5029,2.5088274,12,0.57159024,0.4786475,0
5030,0.8262524,12,0.59641385,0.5233084,0
5063,2.3632257,12,1.2249196,1.0247362,0
5078,0.72150576,12,0.82631963,0.71307147,0
5081,0.6828469,12,0.35336962,0.9993738,10
5093,1.4854826,12,1.0061706,1.0061706,1
5107,1.4825318,12,1.1415924,0.9482552,0
5110,1.7997065,12,0.46859145,0.40014032,0
5119,1.9576356,12,1.1014864,1.1014864,1
5120,1.4724209,12,0.2747507,0.9238509,10
5122,1.6284231,12,2.51748,0.97977257,10
5124,1.4519922,12,1.5238397,1.3040533,0
5156,1.4943421,12,1.3404562,1.1026667,0
5185,0.61297035,12,1.2002069,1.0691527,0
5208,3.045121,12,1.2423415,1.0566213,0
5235,1.7889247,12,0.23940445,1.0225269,10
5238,1.2402698,12,9.699385,1.055581,10
5244,3.9240284,12,1.0464402,1.0464402,10
5246,0.9634903,12,0.8640192,0.78886926,0
5268,1.0898149,12,0.89140505,0.89140505,1
5282,0.5770044,12,1.065368,0.9015457,0
5341,0.9607256,12,0.338167,0.338167,1
5348,0.6498993,12,0.77944875,0.65177035,0
5371,0.71606886,12,1.3048347,1.0799081,0
5382,2.6547346,12,1.1144533,1.1144533,1
5383,0.90364724,12,0.4846259,0.4846259,1
5387,1.0535854,12,1.3155787,1.0444843,0
5391,0.48904508,12,1.1365376,0.98199844,0
5395,0.7123399,12,0.59100646,0.5225634,0
5432,1.2806978,12,1.0953724,0.9254994,0
5444,0.58901155,12,1.1491904,0.97700095,0
5463,0.72776216,12,1.3620447,1.1459715,0
5470,0.9851198,12,1.2082093,1.0383418,0
5480,2.1781654,12,0.8066515,0.8066515,1
5491,1.6655053,12,0.96821916,0.8414854,0
5493,1.2154188,12,0.97629607,0.97629607,1
5531,0.8013523,12,1.4883631,1.2548215,0
5538,0.76391244,12,0.772567,0.6354127,0
5554,1.122729,12,1.0610402,0.9209786,0
5569,1.9938478,12,0.0028502322,1.2501125,10
5596,1.1496748,12,1.2052764,1.0739611,0
5602,1.5459689,12,1.0080544,1.0062996,0
5618,0.41826078,12,0.8206039,0.8308708,0
5625,0.9647592,12,9.088568,0.94296086,10
5640,1.0093218,12,1.1850286,0.9884597,0
5658,3.7607832,12,1.0469202,1.0469202,10
5672,1.2950896,12,1.1468046,0.9948366,0
5673,0.69929814,12,0.6726279,0.5794997,0
5677,1.4143553,12,1.0920789,1.0465534,0
5692,1.1140116,12,0.5275356,0.509434,0
5701,1.6344734,12,0.813852,0.73947763,0
5710,1.6058127,12,1.6179401,0.63935107,10
5713,0.5328749,12,1.6790268,1.4172766,0
5715,3.4418488,12,1.0878054,0.9217905,0
5721,1.0607815,12,1.038294,0.8509136,0
5727,0.47928065,12,0.9533647,0.9533647,1
5728,0.6001769,12,1.4513828,1.2435683,0
5733,0.8818524,12,0.34841564,0.34841564,1
5741,1.9680637,12,1.442496,1.2134596,0
5763,1.155676,12,0.6054865,0.52319455,0
5767,1.2248744,12,1.0393242,0.8905155,0
